id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
v8npyOL2ADgobgr6pSUNuA,mcdonalds-brooklyn-100,McDonald's,https://s3-media0.fl.yelpcdn.com/bphoto/Ujr37VSP0i5PitOv-uEMfQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-100?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,60,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.5993204166153, 'longitude': -73.9889772317838}",['delivery'],$,"{'address1': '2413 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['2413 86th St', 'Brooklyn, NY 11214']}",+17183729098,(718) 372-9098
HhOu55Tw7IuUL3h65GF25A,bonjour-crepes-and-wine-new-york-2,Bonjour Crepes & Wine,https://s3-media0.fl.yelpcdn.com/bphoto/QRsfojUgceb7LVhTCLGwuw/o.jpg,False,https://www.yelp.com/biz/bonjour-crepes-and-wine-new-york-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,161,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.78456, 'longitude': -73.95219}","['pickup', 'delivery']",$$,"{'address1': '1442 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1442 Lexington Ave', 'New York, NY 10128']}",+12125344300,(212) 534-4300
0v56Z7D6TVjSiz1INANqog,larimar-bar-and-restaurant-bronx,Larimar Bar & Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/JZ7NeyI981TthdvOvN-lZQ/o.jpg,False,https://www.yelp.com/biz/larimar-bar-and-restaurant-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'latin', 'title': 'Latin American'}]",5.0,"{'latitude': 40.838612340516, 'longitude': -73.9130081868344}",['delivery'],,"{'address1': '213 E 170th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['213 E 170th St', 'Bronx, NY 10456']}",+17184508109,(718) 450-8109
wLvcBF3tbvu5h6XDYfm7DA,burp-castle-new-york,Burp Castle,https://s3-media0.fl.yelpcdn.com/bphoto/3aqHNbGm3mRGIjclVq0CaA/o.jpg,False,https://www.yelp.com/biz/burp-castle-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,557,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.7283252192663, 'longitude': -73.9886448736218}",[],$$,"{'address1': '41 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['41 E 7th St', 'New York, NY 10003']}",+12129824576,(212) 982-4576
CszSAlKolUeJ0-IaRDL0YQ,starbucks-new-york-345,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/p3Ybw2yxnb6hkur5S6OywQ/o.jpg,False,https://www.yelp.com/biz/starbucks-new-york-345?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,60,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.71091, 'longitude': -74.010363}",['delivery'],$$,"{'address1': '195 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['195 Broadway', 'New York, NY 10007']}",+12123851104,(212) 385-1104
ipQwOVxk-Gmo3lYRPlHvHw,burger-king-astoria-6,Burger King,https://s3-media0.fl.yelpcdn.com/bphoto/YmhdUogFRJ136p1ULZ0Pig/o.jpg,False,https://www.yelp.com/biz/burger-king-astoria-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,15,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 40.7646184046172, 'longitude': -73.9328203350305}",['delivery'],$,"{'address1': '3310 21st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3310 21st St', 'Astoria, NY 11106']}",+19177450149,(917) 745-0149
kcywDOgRlBPLW3eTMUgxEw,grand-canyon-restaurant-brooklyn-6,Grand Canyon Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/_8jVXnJGSg4lONVlSVRshg/o.jpg,False,https://www.yelp.com/biz/grand-canyon-restaurant-brooklyn-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,89,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'diners', 'title': 'Diners'}]",4.5,"{'latitude': 40.69473, 'longitude': -73.99361}","['delivery', 'pickup']",$$,"{'address1': '143 Montague St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['143 Montague St', 'Brooklyn, NY 11201']}",+13478896670,(347) 889-6670
cw7K31iO2tb5drMtqZ9F8w,sardis-new-york,Sardi's,https://s3-media0.fl.yelpcdn.com/bphoto/ctMHpB3dYoSwEfR_ayoT7A/o.jpg,False,https://www.yelp.com/biz/sardis-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,545,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 40.75789, 'longitude': -73.98755}","['delivery', 'pickup']",$$$,"{'address1': '234 W 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 44th St', 'New York, NY 10036']}",+12122218440,(212) 221-8440
v2dncY3IbKvIxw4tDpidCw,isaacs-coffee-shop-brooklyn,Isaac's Coffee Shop,https://s3-media0.fl.yelpcdn.com/bphoto/ZJ-yjlEmLtpXnqngyfzcAQ/o.jpg,False,https://www.yelp.com/biz/isaacs-coffee-shop-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.624649, 'longitude': -73.946289}",['delivery'],$$,"{'address1': '3001 Ave K', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11210', 'country': 'US', 'state': 'NY', 'display_address': ['3001 Ave K', 'Brooklyn, NY 11210']}",+17183779595,(718) 377-9595
Kmre8X26kMg2TJPLQM-L9A,pizza-hut-rego-park,Pizza Hut,https://s3-media0.fl.yelpcdn.com/bphoto/G_OW8bjI-WsSm2KSAnzFlA/o.jpg,False,https://www.yelp.com/biz/pizza-hut-rego-park?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,60,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 40.729643, 'longitude': -73.8620924949646}","['delivery', 'pickup']",$,"{'address1': '9608 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['9608 Queens Blvd', 'Rego Park, NY 11374']}",+17188969800,(718) 896-9800
J4UF6byGVD4cf5R1hyMIxw,yanni-s-coffee-new-york,Yanni’s Coffee,https://s3-media0.fl.yelpcdn.com/bphoto/r5eg-l-Pfcs_bWhx5b-3gA/o.jpg,False,https://www.yelp.com/biz/yanni-s-coffee-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,86,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 40.7397792, 'longitude': -73.9989726}",['delivery'],$,"{'address1': '96 7th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['96 7th Ave', 'New York, NY 10011']}",+16468337333,(646) 833-7333
qSKjtOgP0SsxfKqdqgLMzg,chipotle-mexican-grill-new-york-12,Chipotle Mexican Grill,https://s3-media0.fl.yelpcdn.com/bphoto/YPtUrPIdBpDxlqhQgAcY-g/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-new-york-12?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,130,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'latitude': 40.7630794, 'longitude': -73.9852938717756}","['pickup', 'delivery']",$,"{'address1': '854 8th Ave', 'address2': 'Frnt 1', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['854 8th Ave', 'Frnt 1', 'New York, NY 10019']}",+12127574312,(212) 757-4312
5q70zc3f21y58vYQAdOcPw,dunhill-cafe-and-caterers-new-york,Dunhill Cafe & Caterers,https://s3-media0.fl.yelpcdn.com/bphoto/zbgcfX3_mkfKwILai0QWeA/o.jpg,False,https://www.yelp.com/biz/dunhill-cafe-and-caterers-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,63,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.75715, 'longitude': -73.98332}","['pickup', 'delivery']",$,"{'address1': '109 W 45th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['109 W 45th St', 'New York, NY 10036']}",+12129448484,(212) 944-8484
I4i0ZpoMDmQSNnHOtml0wA,maggies-place-new-york,Maggie's Place,https://s3-media0.fl.yelpcdn.com/bphoto/yzArV0R6vGE4a3qpxV_fKw/o.jpg,False,https://www.yelp.com/biz/maggies-place-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,133,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 40.7562972, 'longitude': -73.9771121}","['delivery', 'pickup']",$$,"{'address1': '21 E 47th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['21 E 47th St', 'New York, NY 10017']}",+12127535757,(212) 753-5757
SSR5gD6J_eRAb46vbR-7qQ,the-dugout-queens,The Dugout,https://s3-media0.fl.yelpcdn.com/bphoto/f61OIEfohAgrcFvuJZwI-A/o.jpg,False,https://www.yelp.com/biz/the-dugout-queens?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,10,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"{'latitude': 40.7452571636207, 'longitude': -73.903724}",[],$,"{'address1': '39-76 61st St', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['39-76 61st St', 'Queens, NY 11377']}",+17184298849,(718) 429-8849
DOdamkEm9JWR9s6VH_NuOQ,mayfield-brooklyn,Mayfield,https://s3-media0.fl.yelpcdn.com/bphoto/rRv0NvdlRdmGmyNWHPIEaQ/o.jpg,False,https://www.yelp.com/biz/mayfield-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,570,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.674924094277564, 'longitude': -73.95660173893404}","['delivery', 'pickup']",$$,"{'address1': '688 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['688 Franklin Ave', 'Brooklyn, NY 11238']}",+13473183643,(347) 318-3643
KH9m1cMdZwLxr0M7n3JlLA,mums-kitchen-brooklyn,Mum's Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/8BgXGInzs6c4GQz_sBW2ZQ/o.jpg,False,https://www.yelp.com/biz/mums-kitchen-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,4,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,"{'latitude': 40.65827, 'longitude': -73.92428}",[],$$,"{'address1': '1010 Clarkson Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11212', 'country': 'US', 'state': 'NY', 'display_address': ['1010 Clarkson Ave', 'Brooklyn, NY 11212']}",+13474425252,(347) 442-5252
0LjGdHn5paLedudi6DAxDA,remedy-diner-new-york,Remedy Diner,https://s3-media0.fl.yelpcdn.com/bphoto/vErdlbiygbDAkXDOuUmCNA/o.jpg,False,https://www.yelp.com/biz/remedy-diner-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,585,"[{'alias': 'diners', 'title': 'Diners'}]",3.0,"{'latitude': 40.72177, 'longitude': -73.98543}","['delivery', 'pickup']",$$,"{'address1': '245 E Houston', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['245 E Houston', 'New York, NY 10002']}",+12126775110,(212) 677-5110
uPWyvfh5qSrVbujhjsDiiw,oregano-brooklyn,Oregano,https://s3-media0.fl.yelpcdn.com/bphoto/UfCQWozhn4MTnupaktM9vQ/o.jpg,False,https://www.yelp.com/biz/oregano-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,454,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7190165, 'longitude': -73.9586248}","['delivery', 'pickup']",$$,"{'address1': '102 Berry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['102 Berry St', 'Brooklyn, NY 11249']}",+17185995988,(718) 599-5988
s7cttMX_icK-T9HbJPZ1HQ,riverdale-bagels-bronx,Riverdale Bagels,https://s3-media0.fl.yelpcdn.com/bphoto/T3yV7B61hofqtyQwVVj-uw/o.jpg,False,https://www.yelp.com/biz/riverdale-bagels-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,32,"[{'alias': 'bagels', 'title': 'Bagels'}]",3.5,"{'latitude': 40.90571, 'longitude': -73.90421}",[],$$$,"{'address1': '5650 Riverdale Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10471', 'country': 'US', 'state': 'NY', 'display_address': ['5650 Riverdale Ave', 'Bronx, NY 10471']}",+17186014502,(718) 601-4502
CfnEMicGlJfgAvUu0qaLCw,show-palace-long-island-city,Show Palace,https://s3-media0.fl.yelpcdn.com/bphoto/OuzNy6-Xm_KYWg_Io4aYPQ/o.jpg,False,https://www.yelp.com/biz/show-palace-long-island-city?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,50,"[{'alias': 'stripclubs', 'title': 'Strip Clubs'}]",2.5,"{'latitude': 40.75121, 'longitude': -73.94577}",[],$$,"{'address1': '42-50 21st St', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['42-50 21st St', 'Long Island City, NY 11101']}",+17189376969,(718) 937-6969
znlol6dCKwjoXpZZwV_ZOg,nacho-macho-taco-brooklyn,Nacho Macho Taco,https://s3-media0.fl.yelpcdn.com/bphoto/cGNDlc8Uk6dNsNNV19-L8g/o.jpg,False,https://www.yelp.com/biz/nacho-macho-taco-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,216,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.680574, 'longitude': -73.977879}","['delivery', 'pickup']",$,"{'address1': '82 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['82 5th Ave', 'Brooklyn, NY 11217']}",+17186228282,(718) 622-8282
