id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
WCiGrGn89yBrVbqXRkejwg,jamaican-flavors-jamaica,Jamaican Flavors,https://s3-media0.fl.yelpcdn.com/bphoto/GdYOODcwJLYZGd_C231qcw/o.jpg,False,https://www.yelp.com/biz/jamaican-flavors-jamaica?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,111,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,"{'latitude': 40.705629, 'longitude': -73.795176}",[],$,"{'address1': '16417 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['16417 Jamaica Ave', 'Jamaica, NY 11432']}",+17185262228,(718) 526-2228
vnf1WSV7dTmOeOkIJ46hiw,curry-king-new-york,Curry King,https://s3-media0.fl.yelpcdn.com/bphoto/dN8o-aaavsnCvjgvZDXhsw/o.jpg,False,https://www.yelp.com/biz/curry-king-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,68,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",2.5,"{'latitude': 40.799566279368, 'longitude': -73.9629824840441}","['pickup', 'delivery']",$,"{'address1': '942 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['942 Columbus Ave', 'New York, NY 10025']}",+16466697826,(646) 669-7826
0sFAy3tueTdZYIywI_87AA,paris-baguette-flushing-4,Paris Baguette,https://s3-media0.fl.yelpcdn.com/bphoto/M3prfsZvyyiRVsWfNm3_yg/o.jpg,False,https://www.yelp.com/biz/paris-baguette-flushing-4?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,194,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.5,"{'latitude': 40.7635157983811, 'longitude': -73.8088456168771}",['delivery'],$$,"{'address1': '156-24 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['156-24 Northern Blvd', 'Flushing, NY 11354']}",+17189610404,(718) 961-0404
-OplSkpDk33uikS5fO-JQw,addictive-wine-and-tapas-bar-jackson-heights-4,Addictive Wine and Tapas Bar,https://s3-media0.fl.yelpcdn.com/bphoto/n1_yRJ1iQEuXFaerOTy3-Q/o.jpg,False,https://www.yelp.com/biz/addictive-wine-and-tapas-bar-jackson-heights-4?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,231,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.75632, 'longitude': -73.8806}","['pickup', 'delivery']",$$,"{'address1': '87-01 Northern Blvd', 'address2': None, 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['87-01 Northern Blvd', 'Jackson Heights, NY 11372']}",+13478320951,(347) 832-0951
ePZjA9S2xD6ZKpTfaH3Irg,gong-cha-brooklyn,Gong Cha,https://s3-media0.fl.yelpcdn.com/bphoto/4lfIopMiXui_BOcSdGwTbQ/o.jpg,False,https://www.yelp.com/biz/gong-cha-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,60,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.69147, 'longitude': -73.98643}","['delivery', 'pickup']",$,"{'address1': '156 Lawrence St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['156 Lawrence St', 'Brooklyn, NY 11201']}",+19179091207,(917) 909-1207
d5bzjhESN_xekjG-lHMWrw,satguru-sweets-and-catering-south-ozone-park,Satguru Sweets & Catering,https://s3-media0.fl.yelpcdn.com/bphoto/QX6Ejn28_YEf2RjnUw-Qsg/o.jpg,False,https://www.yelp.com/biz/satguru-sweets-and-catering-south-ozone-park?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,29,"[{'alias': 'catering', 'title': 'Caterers'}]",3.0,"{'latitude': 40.67434, 'longitude': -73.8042}",['delivery'],,"{'address1': '13408 Rockaway Blvd', 'address2': None, 'address3': None, 'city': 'South Ozone Park', 'zip_code': '11420', 'country': 'US', 'state': 'NY', 'display_address': ['13408 Rockaway Blvd', 'South Ozone Park, NY 11420']}",+17186595235,(718) 659-5235
6j7v0CPCpLaCFk6D0ZoREg,elmhurst-famous-pizza-of-jackson-heights-jackson-heights,Elmhurst Famous Pizza of Jackson Heights,https://s3-media0.fl.yelpcdn.com/bphoto/qfeUQ_KsTJImqWzXhGVwdA/o.jpg,False,https://www.yelp.com/biz/elmhurst-famous-pizza-of-jackson-heights-jackson-heights?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,92,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 40.7489428, 'longitude': -73.8905588}","['pickup', 'delivery']",$,"{'address1': '7512 37th Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['7512 37th Ave', 'Jackson Heights, NY 11372']}",+17182055000,(718) 205-5000
XNIot9t4TOIrD8PfxNAVqA,green-lake-express-brooklyn,Green Lake Express,https://s3-media0.fl.yelpcdn.com/bphoto/tVDi6KAEF0_1o6bOXzrFsw/o.jpg,False,https://www.yelp.com/biz/green-lake-express-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,14,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",2.5,"{'latitude': 40.6529069713282, 'longitude': -73.9594970429014}","['delivery', 'pickup']",$$,"{'address1': '803 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['803 Flatbush Ave', 'Brooklyn, NY 11226']}",+17186935555,(718) 693-5555
JPDNyVksTARxdtHu_CtTlA,mr-king-kings,Mr. King,,False,https://www.yelp.com/biz/mr-king-kings?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'panasian', 'title': 'Pan Asian'}]",1.0,"{'latitude': 40.6531, 'longitude': -73.95919}","['delivery', 'pickup']",,"{'address1': '803 Flatbush Ave', 'address2': None, 'address3': None, 'city': 'Kings', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['803 Flatbush Ave', 'Kings, NY 11226']}",+17186935555,(718) 693-5555
6iY0xCmukqmdiQCMhFPXjw,starbucks-jamaica-6,Starbucks,https://s3-media0.fl.yelpcdn.com/bphoto/2-bAj0R7qKdOw5-rU8sHrg/o.jpg,False,https://www.yelp.com/biz/starbucks-jamaica-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.722696, 'longitude': -73.795954}",['delivery'],$$,"{'address1': '8000 Utopia Pkwy', 'address2': '', 'address3': ""St. John's University - Queens"", 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['8000 Utopia Pkwy', ""St. John's University - Queens"", 'Jamaica, NY 11432']}",+17189901716,(718) 990-1716
