id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
Jp334JvhC1YhDw1P7UayLw,subway-manhattan-72,Subway,https://s3-media0.fl.yelpcdn.com/bphoto/Geabe_CpMO_QAcAIQ-Hf8A/o.jpg,False,https://www.yelp.com/biz/subway-manhattan-72?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,20,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 40.8428876050013, 'longitude': -73.9418122207917}","['pickup', 'delivery']",$,"{'address1': '651 W 169th St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['651 W 169th St', 'Manhattan, NY 10032']}",+12127817700,(212) 781-7700
opH-TOi2-l2eNl6T6Ug0FQ,il-sapore-cafe-staten-island,Il Sapore Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/Yb3fdPdzE1O5mgKU6i9rWA/o.jpg,False,https://www.yelp.com/biz/il-sapore-cafe-staten-island?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,20,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.611837347040044, 'longitude': -74.15852645358257}","['pickup', 'delivery']",,"{'address1': '10 Akron St', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['10 Akron St', 'Staten Island, NY 10314']}",+17189830883,(718) 983-0883
pTDbRCFT75tneC6foTft2w,m-and-j-carini-pizzeria-staten-island,M & J Carini Pizzeria,https://s3-media0.fl.yelpcdn.com/bphoto/g-vCHel3ev8MIiIq477qKA/o.jpg,True,https://www.yelp.com/biz/m-and-j-carini-pizzeria-staten-island?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,23,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.6116447719105, 'longitude': -74.1580806593904}","['pickup', 'delivery']",$,"{'address1': '10 Akron Plz', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['10 Akron Plz', 'Staten Island, NY 10314']}",+17189830883,(718) 983-0883
3W6S2wraTAj5y4Cd8eQvvw,8-dragon-and-phoenix-restaurant-astoria,8 Dragon & Phoenix Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/W_NK_cJg3wBDOvw53TbZvQ/o.jpg,True,https://www.yelp.com/biz/8-dragon-and-phoenix-restaurant-astoria?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,156,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.7754678279161, 'longitude': -73.911422342062}","['delivery', 'pickup']",$,"{'address1': '22-17 31st St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['22-17 31st St', 'Astoria, NY 11105']}",+17185452228,(718) 545-2228
lRRyC9WphIG1ZfDHb0IEHA,pushcart-coffee-chelsea-new-york,Pushcart Coffee Chelsea,https://s3-media0.fl.yelpcdn.com/bphoto/gAPi_SzdJ7nCqb_VIbjqfg/o.jpg,True,https://www.yelp.com/biz/pushcart-coffee-chelsea-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,87,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7479710218336, 'longitude': -74.0005487983819}",['delivery'],$$,"{'address1': '401 W 25th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['401 W 25th St', 'New York, NY 10001']}",+16466493079,(646) 649-3079
di9OdJzQfwy00jlCuucYSw,baskin-robbins-astoria-6,Baskin-Robbins,,False,https://www.yelp.com/biz/baskin-robbins-astoria-6?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.0,"{'latitude': 40.7563285827637, 'longitude': -73.9297180175781}",[],,"{'address1': '3102 36th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3102 36th Ave', 'Astoria, NY 11106']}",+17183831000,(718) 383-1000
yM61f4KvO8tAZLDgUIhKGA,ace-bar-new-york,Ace Bar,https://s3-media0.fl.yelpcdn.com/bphoto/LIggv79ehULFFYmzHhEF4A/o.jpg,False,https://www.yelp.com/biz/ace-bar-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,372,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]",3.5,"{'latitude': 40.72434, 'longitude': -73.9829199}",[],$,"{'address1': '531 E 5th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['531 E 5th St', 'New York, NY 10009']}",+12129798476,(212) 979-8476
Nt3Y26a6OMtdBe8xMMJjqQ,mee-noodle-shop-and-grill-new-york-8,Mee Noodle Shop & Grill,https://s3-media0.fl.yelpcdn.com/bphoto/QD_5q1UzqhVZKCMj9aLF8Q/o.jpg,False,https://www.yelp.com/biz/mee-noodle-shop-and-grill-new-york-8?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,309,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,"{'latitude': 40.754463, 'longitude': -73.968518}","['pickup', 'delivery']",$,"{'address1': '930 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['930 2nd Ave', 'New York, NY 10022']}",+12128880027,(212) 888-0027
pvJPfJG2cgixsDk3Ggto1w,burger-king-bronx-21,Burger King,https://s3-media0.fl.yelpcdn.com/bphoto/t3kEpijpKdkgPHtLjLPskw/o.jpg,False,https://www.yelp.com/biz/burger-king-bronx-21?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,15,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 40.85275, 'longitude': -73.82821}",['delivery'],$,"{'address1': '3261 Westchester Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['3261 Westchester Ave', 'Bronx, NY 10461']}",+17188227900,(718) 822-7900
HJmctMZ4SXN9dhrZeyst9g,teresas-bronx,Teresa's,https://s3-media0.fl.yelpcdn.com/bphoto/4PNb8iiafvSJz-Xsd2QiYg/o.jpg,False,https://www.yelp.com/biz/teresas-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,34,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.83817, 'longitude': -73.82866}","['delivery', 'pickup']",$,"{'address1': '1298 Crosby Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1298 Crosby Ave', 'Bronx, NY 10461']}",+17188284002,(718) 828-4002
4rAXH_bl_iJ1BwHp7I3rYg,al-horno-lean-mexican-kitchen-new-york,Al Horno Lean Mexican Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/4eyZ0ljdr7BPL0VoWhkv2Q/o.jpg,False,https://www.yelp.com/biz/al-horno-lean-mexican-kitchen-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,260,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.762151, 'longitude': -73.991049}","['pickup', 'delivery']",$$,"{'address1': '417 W 47th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['417 W 47th St', 'New York, NY 10036']}",+12129771000,(212) 977-1000
A1wBXvY05MKOzQScEsggrQ,jackss-coffee-new-york,Jacks's Coffee,https://s3-media0.fl.yelpcdn.com/bphoto/MdGuO4NGL3v1e-mW2RIBUw/o.jpg,False,https://www.yelp.com/biz/jackss-coffee-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7345, 'longitude': -74.00071}",[],,"{'address1': '140 W 10th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['140 W 10th St', 'New York, NY 10014']}",+12126752007,(212) 675-2007
F212FpDO0usnEbWBmpDdKA,fillmores-tavern-flushing,Fillmore's Tavern,https://s3-media0.fl.yelpcdn.com/bphoto/RJUyHw8Q1pzGbF1VLQcu5Q/o.jpg,False,https://www.yelp.com/biz/fillmores-tavern-flushing?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,221,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.73643, 'longitude': -73.8027}","['pickup', 'delivery']",$$,"{'address1': '16602 65th Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11365', 'country': 'US', 'state': 'NY', 'display_address': ['16602 65th Ave', 'Flushing, NY 11365']}",+17187622727,(718) 762-2727
VeNu9ATM2HI2NL4Q-ZsTsg,nu-hotel-brooklyn-brooklyn-3,NU Hotel - Brooklyn,https://s3-media0.fl.yelpcdn.com/bphoto/LMQT4VaAfFwiWqRXE7Q6TQ/o.jpg,False,https://www.yelp.com/biz/nu-hotel-brooklyn-brooklyn-3?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,201,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 40.68879, 'longitude': -73.98885}",[],$$,"{'address1': '85 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['85 Smith St', 'Brooklyn, NY 11201']}",+17188528585,(718) 852-8585
DmBM6rVgtBUeMv_6tis6DA,misdemeanor-brooklyn-4,Misdemeanor,https://s3-media0.fl.yelpcdn.com/bphoto/goQaqb-WbKTRRRFgy8BNAA/o.jpg,True,https://www.yelp.com/biz/misdemeanor-brooklyn-4?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,8,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 40.68879, 'longitude': -73.98885}",[],$$,"{'address1': '85 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['85 Smith St', 'Brooklyn, NY 11201']}",+17188528585,(718) 852-8585
AkRdoWYv2QmsXD9LSWl2zw,dinerbar-rego-park,Dinerbar,https://s3-media0.fl.yelpcdn.com/bphoto/k_BVG3q4EDv5dhO1XfHqOQ/o.jpg,False,https://www.yelp.com/biz/dinerbar-rego-park?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,581,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.72958, 'longitude': -73.85944}","['delivery', 'pickup']",$$,"{'address1': '97-45 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['97-45 Queens Blvd', 'Rego Park, NY 11374']}",+17188976000,(718) 897-6000
rYvxje-p3e5sR4bJflz_pw,angelos-pizza-new-york,Angelo's Pizza,https://s3-media0.fl.yelpcdn.com/bphoto/DLEUNgRiRTb4dqB7EvI0kQ/o.jpg,False,https://www.yelp.com/biz/angelos-pizza-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,601,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7638169909039, 'longitude': -73.9827420901337}","['pickup', 'delivery']",$$,"{'address1': '1697 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1697 Broadway', 'New York, NY 10019']}",+12122458811,(212) 245-8811
-2smQGGU3npnPljI8OUwfA,blue-haven-new-york,Blue Haven,https://s3-media0.fl.yelpcdn.com/bphoto/qfZww9boOSRf1JxjGxhTuQ/o.jpg,False,https://www.yelp.com/biz/blue-haven-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,203,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.727572, 'longitude': -74.000566}",['delivery'],$$,"{'address1': '108 W Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['108 W Houston St', 'New York, NY 10012']}",+12125053400,(212) 505-3400
G8X7pC73zCRUxRPo1ULnQA,kings-wok-kitchen-brooklyn,King's Wok Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/GcL8moU_2OAPkv5LWPqv3Q/o.jpg,False,https://www.yelp.com/biz/kings-wok-kitchen-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,5,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 40.6702712127592, 'longitude': -73.9362669759561}","['pickup', 'delivery']",$$,"{'address1': '261 Troy Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['261 Troy Ave', 'Brooklyn, NY 11213']}",+17183631187,(718) 363-1187
KCw6yqjUUdojKF3LxadiUg,utopia-new-york,Utopia,https://s3-media0.fl.yelpcdn.com/bphoto/TI4HgoB3DkWuiIG1sTDZtg/o.jpg,False,https://www.yelp.com/biz/utopia-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,244,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",3.0,"{'latitude': 40.77884, 'longitude': -73.98124}","['delivery', 'pickup']",$$,"{'address1': '267 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['267 Amsterdam Ave', 'New York, NY 10023']}",+12128736233,(212) 873-6233
ci0-GO_iMb0NdTCUYWjocQ,noche-de-margaritas-new-york,Noche De Margaritas,https://s3-media0.fl.yelpcdn.com/bphoto/102pyt27Z8aE8EjpnOqsqw/o.jpg,False,https://www.yelp.com/biz/noche-de-margaritas-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,383,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.7801018, 'longitude': -73.9497833}","['delivery', 'pickup']",$$,"{'address1': '1726 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1726 2nd Ave', 'New York, NY 10128']}",+12122895195,(212) 289-5195
uhjcaYMwxp164ltiwOFXNg,gurman-restaurant-brooklyn,Gurman Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/woykyy-EfzeXu79R_4rUJg/o.jpg,False,https://www.yelp.com/biz/gurman-restaurant-brooklyn?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,21,"[{'alias': 'russian', 'title': 'Russian'}]",4.5,"{'latitude': 40.5984764099121, 'longitude': -73.9614944458008}",[],$$$,"{'address1': '2402 Coney Island Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['2402 Coney Island Ave', 'Brooklyn, NY 11223']}",+17183823300,(718) 382-3300
