id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone
RzKR9QcYP03EQ_8DxTxowg,barrio-chino-new-york,Barrio Chino,https://s3-media0.fl.yelpcdn.com/bphoto/dpaRqPZD6xqDZo2ZfOyjnQ/o.jpg,False,https://www.yelp.com/biz/barrio-chino-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1148,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.718022, 'longitude': -73.990026}","['delivery', 'pickup']",$$,"{'address1': '253 Broome St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['253 Broome St', 'New York, NY 10002']}",+12122286710,(212) 228-6710
hrP3xLWJ8sLwG_XxEGq61Q,reyes-restaurant-woodside,Reyes Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/_dwQGccROJaxa-oNIxQsEg/o.jpg,False,https://www.yelp.com/biz/reyes-restaurant-woodside?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,7,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]",4.0,"{'latitude': 40.7466, 'longitude': -73.9098}",['delivery'],$,"{'address1': '4754 46th St', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['4754 46th St', 'Woodside, NY 11377']}",+17187529577,(718) 752-9577
in7QM4vNUTHVZIi7Outetg,mcdonalds-new-york-430,McDonald's,https://s3-media0.fl.yelpcdn.com/bphoto/bNmu8D1sjwJzbxxP9ZwJOQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-430?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,103,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 40.7163213865248, 'longitude': -74.0106988300204}",['delivery'],$,"{'address1': '167 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['167 Chambers St', 'New York, NY 10007']}",+12126082405,(212) 608-2405
F-YGKegXRG2TE-Xw1AWeCA,popeyes-louisiana-kitchen-rockaway-beach-2,Popeyes Louisiana Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/A4MR2hDN3mWefMUT7bBB2A/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-rockaway-beach-2?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,21,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,"{'latitude': 40.587551867915515, 'longitude': -73.81088484629929}","['pickup', 'delivery']",$,"{'address1': '8601 Rockaway Beach Blvd', 'address2': '', 'address3': None, 'city': 'Rockaway Beach', 'zip_code': '11693', 'country': 'US', 'state': 'NY', 'display_address': ['8601 Rockaway Beach Blvd', 'Rockaway Beach, NY 11693']}",+17189452815,(718) 945-2815
rYl_R-UILYqA6vYsbNwLsg,joe-coffee-company-new-york-14,Joe Coffee Company,https://s3-media0.fl.yelpcdn.com/bphoto/e-nX3g-MQAN48MDPAv2cIg/o.jpg,False,https://www.yelp.com/biz/joe-coffee-company-new-york-14?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,24,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.0,"{'latitude': 40.7126284147746, 'longitude': -74.0128198486877}",[],$$,"{'address1': '185 Greenwich St', 'address2': 'LL3110', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['185 Greenwich St', 'LL3110', 'New York, NY 10007']}",+16467661719,(646) 766-1719
JYFN7vCOYyXkG2tDUHggxA,miansai-new-york-5,Miansai,https://s3-media0.fl.yelpcdn.com/bphoto/POVYCfq1tmtsqTnSFeXJ9Q/o.jpg,False,https://www.yelp.com/biz/miansai-new-york-5?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,69,"[{'alias': 'watches', 'title': 'Watches'}, {'alias': 'accessories', 'title': 'Accessories'}, {'alias': 'jewelry', 'title': 'Jewelry'}]",3.0,"{'latitude': 40.720779, 'longitude': -73.99925}",[],$$$,"{'address1': '33 Crosby St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['33 Crosby St', 'New York, NY 10013']}",+12128589710,(212) 858-9710
dLUqRnB5fCMBTdznrB_DhA,miansai-tea-bar-new-york,Miansai Tea Bar,https://s3-media0.fl.yelpcdn.com/bphoto/F7dF8g5LBQ7zOLa7cXPTaQ/o.jpg,False,https://www.yelp.com/biz/miansai-tea-bar-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'kombucha', 'title': 'Kombucha'}]",4.0,"{'latitude': 40.72085, 'longitude': -73.99939}",[],,"{'address1': '33 Crosby St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['33 Crosby St', 'New York, NY 10013']}",+12128589710,(212) 858-9710
F6gjtpgjwQBiw6_xMtDUgA,dream-pizza-queens,Dream Pizza,https://s3-media0.fl.yelpcdn.com/bphoto/haz3M6eSmB3HrQqSTgs5iw/o.jpg,False,https://www.yelp.com/biz/dream-pizza-queens?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,13,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7501645, 'longitude': -73.8696585}","['pickup', 'delivery']",$,"{'address1': '37-67 Junction Blvd', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['37-67 Junction Blvd', 'Queens, NY 11368']}",+17189431599,(718) 943-1599
nmu94WR4OY82i3jQoEWwXw,taqueria-sinaloense-bronx,Taqueria Sinaloense,https://s3-media0.fl.yelpcdn.com/bphoto/rxHwX9zRzTY2mafhf20Fag/o.jpg,False,https://www.yelp.com/biz/taqueria-sinaloense-bronx?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,16,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.8745319406573, 'longitude': -73.9107076288211}","['delivery', 'pickup']",,"{'address1': '113 W 225th St', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['113 W 225th St', 'Bronx, NY 10463']}",+19172614146,(917) 261-4146
GvIUvyJEVVEdhSAV39eCRA,el-guacamole-restaurant-new-york,El Guacamole Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/fGaYnSrslyEXF_lx91FVog/o.jpg,True,https://www.yelp.com/biz/el-guacamole-restaurant-new-york?adjust_creative=82uXkAt1Tiw7u9_h33zr1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=82uXkAt1Tiw7u9_h33zr1A,1,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 40.8745583768082, 'longitude': -73.910811009197}",[],,"{'address1': '113 W 225th St', 'address2': 'Lower Level', 'address3': None, 'city': 'New York', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['113 W 225th St', 'Lower Level', 'New York, NY 10463']}",+19172614146,(917) 261-4146
